state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,LD_URL,LD_Latitude,LD_Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Fax,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Men's Showers,# of Truck Service Bays,Phone 2,Unleaded,Diesel,Bulk Def,Phone 3,Phone 4,Propane,Phone 5,Mile Marker,Road Name,Hours of Operation,https,http
46,Utah,MAVERIK,location_details.php?id=44647,https://www.truckstopsandservices.com/location_details.php?id=44647,Trucker,ind dealer,41.736067,-111.860196,,41.736067,-111.860196,UT 30,UT 252,1033 W 200 N,LOGAN,UT,84321,435-753-9543 (TRAVEL CENTER),,5.0,0.0,0.0,3.0,0.0,,0.0,435-753-9543 (BON FIRE GRILL),,,,,,,,,,24 HOURS,,
46,Utah,MAVERIK,location_details.php?id=48410,https://www.truckstopsandservices.com/location_details.php?id=48410,Trucker,ind dealer,39.975582,-111.76859,,39.975582,-111.76859,I-15,244,725 E MAIN ST,SANTAQUIN,UT,84655,801-754-3076 (TRAVEL CENTER),,0.0,0.0,0.0,5.0,0.0,,0.0,801-754-3076 (BON FIRE GRILL),,,,,,,,,,24 HOURS,,
46,Utah,MAVERIK,location_details.php?id=57084,https://www.truckstopsandservices.com/location_details.php?id=57084,Trucker,ind dealer,40.698585,-111.906406,https://maverik.com,40.698585,-111.906406,I-15,303,3330 S 500 W,SALT LAKE CITY,UT,84115,385-715-4843 (TRAVEL CENTER),,0.0,,,4.0,0.0,,,,,,,,,,,,,24 HOURS,,
46,Utah,MAVERIK,location_details.php?id=52904,https://www.truckstopsandservices.com/location_details.php?id=52904,Trucker,ind dealer,41.485525,-112.057797,https://maverik.com,41.485525,-112.057797,I-15,362,1675 W 1100 S,PERRY,UT,84302,435-723-7086 (TRAVEL CENTER),,23.0,0.0,0.0,6.0,0.0,,0.0,435-723-7086 (DAIRY QUEEN),,,,435-723-7086 (BON FIRE GRILL),,,,,,24 HOURS,,
46,Utah,MAVERIK,location_details.php?id=52905,https://www.truckstopsandservices.com/location_details.php?id=52905,Trucker,ind dealer,40.482194,-111.897653,https://maverik.com,40.482194,-111.897653,I-15,288,14814 S MINUTEMAN DR,DRAPER,UT,84020,801-572-9210 (TRAVEL CENTER),,10.0,0.0,0.0,4.0,0.0,,0.0,801-572-9210 (BON FIRE GRILL),,,,,,,,,,24 HOURS,,
46,Utah,MAVERIK # 533,location_details.php?id=44765,https://www.truckstopsandservices.com/location_details.php?id=44765,Trucker,ind dealer,41.644383,-111.912492,,41.644383,-111.912492,US 89,UTAH 101,748 E MAIN ST,WELLSVILLE,UT,84339,435-245-3184 (TRAVEL CENTER),,10.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,MAVERIK # 844,location_details.php?id=44767,https://www.truckstopsandservices.com/location_details.php?id=44767,Trucker,ind dealer,41.218038,-112.02602,,41.218038,-112.02602,UT 126,,2577 UT-126 S,WEST HAVEN,UT,84401,801-731-8597 (TRAVEL CENTER),,0.0,0.0,0.0,6.0,0.0,,0.0,801-731-8597 (BON FIRE GRILL),,,,,,,,,,24 HOURS,,
46,Utah,MAVERIK #537,location_details.php?id=54681,https://www.truckstopsandservices.com/location_details.php?id=54681,Trucker,ind dealer,40.741335,-111.947143,,40.741335,-111.947143,I-215,21,1290 S WALLACE RD,SALT LAKE CITY,UT,84101,801-973-1182 (TRAVEL CENTER),,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,Maverik #665,location_details.php?id=64848,https://www.truckstopsandservices.com/location_details.php?id=64848,Trucker,,40.71724,-112.08053,https://www.maverik.com/,40.71724,-112.08053,,,UT 201 & S 8000 W,Magna,UT,84044,435-236-3378,,,,,,,,,,,,,,,,,,,,,
46,Utah,Maverik #747,location_details.php?id=64850,https://www.truckstopsandservices.com/location_details.php?id=64850,Trucker,,40.73976,-111.95324,https://maverik.com/,40.73976,-111.95324,I-215,,,Salt Lake City,UT,84104,385-444-2235,,,,,,,,,,,,,,,,,,,,,
46,Utah,MAVERIK ADVENTURE'S FIRST STOP,location_details.php?id=38265,https://www.truckstopsandservices.com/location_details.php?id=38265,Trucker,ind dealer,40.740151,-111.983215,,40.740151,-111.983215,I-80,115 (1 MILE S),1445 S 3800 W,SALT LAKE CITY,UT,84104,801-975-6527 (TRAVEL CENTER),,15.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,MAVERIK STORE,location_details.php?id=57083,https://www.truckstopsandservices.com/location_details.php?id=57083,Trucker,ind dealer,40.843339,-111.93035,https://www.maverik.com,40.843339,-111.93035,I-215,27,24 N REDWOOD RD,NORTH SALT LAKE CITY,UT,84054,801-936-1132 (TRAVEL CENTER),,0.0,,,12.0,0.0,,,,,,,,,,,,,24 HOURS,,
46,Utah,MEADOW FOOD MART,location_details.php?id=1998,https://www.truckstopsandservices.com/location_details.php?id=1998,Trucker,conoco,38.892306,-112.410521,,38.892306,-112.410521,I-15,158,375 N MAIN ST,MEADOW,UT,84631,435-842-7132 (TRAVEL CENTER),,20.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,6AM TO 11PM DAILY,,
46,Utah,MILLER CHEVRON,location_details.php?id=2021,https://www.truckstopsandservices.com/location_details.php?id=2021,Trucker,chevron,38.994392,-112.324989,,38.994392,-112.324989,I-15,167,1155 CEDAR MOUNTAIN RD,FILLMORE,UT,84631,435-743-6508 (TRAVEL CENTER),,30.0,0.0,0.0,8.0,0.0,,2.0,435-743-6508 (SUBWAY),,,,,,,,,,24 HOURS,,
46,Utah,MILLER'S TRAVEL CENTER - WELLINGTON,location_details.php?id=19124,https://www.truckstopsandservices.com/location_details.php?id=19124,Trucker,chevron,39.543168,-110.68814,,39.543168,-110.68814,US 6/191,,2195 E MAIN ST,WELLINGTON,UT,84542,435-636-0380 (TRAVEL CENTER),,50.0,0.0,0.0,6.0,2.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,MILLERS TRAVEL CENTER - WENDOVER,location_details.php?id=44766,https://www.truckstopsandservices.com/location_details.php?id=44766,Trucker,shell,40.73545,-114.041717,,40.73545,-114.041717,I-80,1 WB,80 WENDOVER BLVD,WENDOVER,UT,84083,435-665-2635 (TRAVEL CENTER),435-665-5465,50.0,0.0,0.0,8.0,4.0,,0.0,435-665-2635 (SUBWAY),,,,435-665-2635 (KRISPY KRUNCHY CHICKEN),,,,,,24 HOURS,,
46,Utah,MOUNTAINLAND ONE STOP,location_details.php?id=44645,https://www.truckstopsandservices.com/location_details.php?id=44645,Trucker,sinclair oil .svg,40.492978,-111.412195,,40.492978,-111.412195,US 40,US 189,1175 S MAIN ST,HEBER CITY,UT,84032,435-654-5530 (TRAVEL CENTER),,0.0,0.0,0.0,6.0,0.0,,0.0,435-654-5530 (MOE'S GRILL),,,,,,,,,,5AM TO 11PM DAILY,,
46,Utah,NEPHI FOOD MART,location_details.php?id=44651,https://www.truckstopsandservices.com/location_details.php?id=44651,Trucker,chevron,39.678501,-111.840903,,39.678501,-111.840903,I-15,222,2087 S MAIN ST,NEPHI,UT,84648,435-623-2922 (TRAVEL CENTER),,6.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,8AM TO 10PM DAILY,,
46,Utah,PAHVANT TRAVEL PLAZA,location_details.php?id=60111,https://www.truckstopsandservices.com/location_details.php?id=60111,Trucker,,38.615989,-112.613054,,38.615989,-112.613054,I-15,135,10950 BLACK ROCK ROAD,BEAVER,UT,84713,385-222-7766,,100.0,,,,0.0,,,,,,,,,,,,,6AM TO 10PM DAILY,,
46,Utah,PARK N PUMP MONA,location_details.php?id=53597,https://www.truckstopsandservices.com/location_details.php?id=53597,Trucker,shell,39.821434,-111.835641,,39.821434,-111.835641,I-15,233,1063 300 N ST,MONA,UT,84645,435-623-0433 (TRAVEL CENTER),,15.0,0.0,0.0,5.0,0.0,,,435-623-0433 (SUBWAY),,,,,,,,,,6AM TO 10PM DAILY,,
46,Utah,PILOT TRAVEL CENTER #140,location_details.php?id=44762,https://www.truckstopsandservices.com/location_details.php?id=44762,Trucker,pilot,40.293957,-109.989468,https://pilotflyingj.com/stores/140,40.293957,-109.989468,US 191,US 40,380 S 200 E,ROOSEVELT,UT,84066,435-722-4468 (TRAVEL CENTER),435-722-2461,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,PILOT TRAVEL CENTER #294,location_details.php?id=14622,https://www.truckstopsandservices.com/location_details.php?id=14622,Trucker,pilot,41.246238,-112.019818,https://www.pilotflyingj.com/stores/294,41.246238,-112.019818,I-15,344,1670 W 12TH ST,OGDEN,UT,84404,801-731-2900 (TRAVEL CENTER),801-731-2380,60.0,9.0,9.0,7.0,5.0,,0.0,801-731-2088 (SUBWAY),3.199,3.659,4.199,801-731-2088 (TACO BELL),,,,,,24 HOURS,,
46,Utah,PILOT TRAVEL CENTER #775,location_details.php?id=18341,https://www.truckstopsandservices.com/location_details.php?id=18341,Trucker,pilot,37.060499,-113.582632,https://pilotflyingj.com/stores/775,37.060499,-113.582632,I-15,4,2841 S 60 E,ST. GEORGE,UT,84790,435-674-7104 (TRAVEL CENTER),435-652-3627,50.0,10.0,10.0,7.0,3.0,,0.0,435-674-7104 (BURGER KING),3.339,4.099,4.499,,,,,,,24 HOURS,,
46,Utah,PILOT TRAVEL CENTER #892,location_details.php?id=3640,https://www.truckstopsandservices.com/location_details.php?id=3640,Trucker,pilot,38.994976,-110.14841,https://pilotflyingj.com/stores/892,38.994976,-110.14841,I-70,160 EB/164 WB,1085 W MAPLE COURT,GREEN RIVER,UT,84525,435-564-3495 (TRAVEL CENTER),435-564-3282,100.0,0.0,0.0,7.0,8.0,,2.0,,3.799,4.199,4.499,,,,,,,24 HOURS,,
46,Utah,RAMSAY OIL CO,location_details.php?id=12446,https://www.truckstopsandservices.com/location_details.php?id=12446,Trucker,shell,37.223862,-112.680738,,37.223862,-112.680738,US 89,UT 9,4490 STATE ST,MOUNT CARMEL,UT,84758,435-648-2326 (TRAVEL CENTER),435-648-2046,5.0,0.0,0.0,4.0,0.0,,0.0,435-648-2326 (SUBWAY),,,,,,,,,,7AM TO 6PM DAILY,,
46,Utah,RB'S ONE STOP,location_details.php?id=2724,https://www.truckstopsandservices.com/location_details.php?id=2724,Trucker,66 gas,40.883317,-111.898937,,40.883317,-111.898937,I-15,316,527 S 700 W,WOODS CROSS,UT,84087,801-295-3241 (TRAVEL CENTER),801-298-0599,12.0,0.0,0.0,4.0,3.0,,0.0,801-295-3241 (DAIRY QUEEN),,,,,,,,,,24 HOURS,,
46,Utah,RJ'S FUEL STOP,location_details.php?id=2754,https://www.truckstopsandservices.com/location_details.php?id=2754,Trucker,sinclair oil .svg,41.710075,-112.200248,,41.710075,-112.200248,I-84,40,2267 W MAIN ST,TREMONTON,UT,84337,435-257-3530 (TRAVEL CENTER),435-257-0658,100.0,0.0,0.0,7.0,2.0,,0.0,435-257-3530 (BURGER KING),,,,,,,,,,24 HOURS,,
46,Utah,SALINA EXPRESS,location_details.php?id=531,https://www.truckstopsandservices.com/location_details.php?id=531,Trucker,sinclair oil .svg,38.938935,-111.854294,,38.938935,-111.854294,I-70,56,1325 S STATE ST,SALINA,UT,84654,435-529-3232 (TRAVEL CENTER),,5.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,SALINA PETROLEUM,location_details.php?id=12444,https://www.truckstopsandservices.com/location_details.php?id=12444,Trucker,chevron,38.956600189209,-111.871442,,38.956600189209,-111.871442,US 50,UT 24,715 W MAIN ST,SALINA,UT,84654,435-529-3362 (TRAVEL CENTER),,0.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,5AM TO 9PM DAILY,,
46,Utah,SAPP BROTHERS TRAVEL CENTER,location_details.php?id=2850,https://www.truckstopsandservices.com/location_details.php?id=2850,Trucker,sinclair oil .svg,40.740292,-111.946992,,40.740292,-111.946992,I-215,21,1953 CALIFORNIA AVE,SALT LAKE CITY,UT,84104,801-977-3900 (TRAVEL CENTER),801-973-9748,125.0,27.0,27.0,12.0,14.0,,4.0,801-977-3900 (APPLE BARREL RESTAURANT),3.169,3.659,4.479,801-977-3900 (BURGER KING),,,,,,24 HOURS,,
46,Utah,SCENIC QUIK STOP,location_details.php?id=2869,https://www.truckstopsandservices.com/location_details.php?id=2869,Trucker,66 gas,38.935507,-111.853511,,38.935507,-111.853511,I-70,56,1645 S STATE ST,SALINA,UT,84654,435-529-3781 (TRAVEL CENTER),435-529-3783,30.0,0.0,0.0,4.0,2.0,,0.0,435-529-3781 (CARL'S JR),,,,,,,,,,6AM TO 9PM DAILY,,
46,Utah,SINCLAIR TRUCK STOP,location_details.php?id=396,https://www.truckstopsandservices.com/location_details.php?id=396,Trucker,sinclair oil .svg,40.74591,-113.970125,,40.74591,-113.970125,I-80,4,259 BEAR RIVER DR,WENDOVER,UT,82930,435-665-2243 (TRAVEL CENTER),,50.0,0.0,0.0,6.0,4.0,,0.0,,,,,,,,,,,6AM TO 10PM DAILY,,
46,Utah,SLIM OLSON'S,location_details.php?id=2938,https://www.truckstopsandservices.com/location_details.php?id=2938,Trucker,chevron,40.864935,-111.893399,,40.864935,-111.893399,I-15,315,742 WEST 2600,WOODS CROSS,UT,84010,801-295-8437 (TRAVEL CENTER),,5.0,,,3.0,0.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,SPLIT MOUNTAIN TRAVEL PLAZA,location_details.php?id=12456,https://www.truckstopsandservices.com/location_details.php?id=12456,Trucker,sinclair oil .svg,40.386928,-109.438917,,40.386928,-109.438917,US 40,,4743 S 4625 E,VERNAL,UT,84079,435-781-6500 (TRAVEL CENTER),,10.0,0.0,0.0,6.0,4.0,,0.0,,,,,,,,,,,24 HOURS,,
46,Utah,STEVE'S TIRE & OIL,location_details.php?id=3047,https://www.truckstopsandservices.com/location_details.php?id=3047,Trucker,sinclair oil .svg,38.982431,-112.323923,,38.982431,-112.323923,I-15,167,615 N MAIN ST,FILLMORE,UT,84631,435-743-6860 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,2.0,,,,,,,,,,,"7AM TO 5PM MON THRU SAT, CLOSED SUN",,
46,Utah,SUNMART # 979,location_details.php?id=3091,https://www.truckstopsandservices.com/location_details.php?id=3091,Trucker,texaco,41.683207,-112.139825,http://www.petroleumwholesale.com/sunmart.web/store.,41.683207,-112.139825,I-15,386,9600 N 5175 W,ELWOOD,UT,84337,435-257-4710 (TRAVEL CENTER),435-257-1733,20.0,0.0,0.0,4.0,0.0,,0.0,435-257-4710 (ARBY'S),,,,,,,,,,24 HOURS,,
46,Utah,SUPER STOP,location_details.php?id=55143,https://www.truckstopsandservices.com/location_details.php?id=55143,Trucker,shell,41.22884,-112.01609,,41.22884,-112.01609,I-15,343,1514 W HAVEN 2100 S,OGDEN,UT,84401,801-731-3437 (TRAVEL CENTER),,3.0,0.0,0.0,2.0,0.0,,0.0,801-731-3437 (BLIMPIE),,,,,,,,,,5AM TO 11PM DAILY,,
46,Utah,TA EXPRESS,location_details.php?id=52442,https://www.truckstopsandservices.com/location_details.php?id=52442,Trucker,taexpress,38.929589,-111.854444,https://www.ta-petro.com/location/ut/ta-express%20salina,38.929589,-111.854444,I-70,56,2055 S STATE ST,SALINA,UT,84654,435-287-0546 (TRAVEL CENTER),435-287-0549,67.0,0.0,0.0,3.0,2.0,,0.0,435-287-0546 (LITTLE CAESARS),,,,,,,,,,24 HOURS,,
46,Utah,TOP STOP,location_details.php?id=12443,https://www.truckstopsandservices.com/location_details.php?id=12443,Trucker,chevron,40.283481,-110.011147,,40.283481,-110.011147,US 40,,1128 US 40,ROOSEVELT,UT,84066,435-722-9940 (TRAVEL CENTER),,4.0,0.0,0.0,4.0,0.0,,0.0,435-722-9940 (PACOS),,,,,,,,,,24 HOURS,,
46,Utah,TOP STOP # 40,location_details.php?id=12442,https://www.truckstopsandservices.com/location_details.php?id=12442,Trucker,chevron,40.449119,-109.502159,,40.449119,-109.502159,US 40,,1355 E HWY 40,VERNAL,UT,84078,435-789-8292 (TRAVEL CENTER),435-789-3944,10.0,0.0,0.0,7.0,0.0,,2.0,,,,,,,,,,,24 HOURS,,
46,Utah,TOP STOP # 83,location_details.php?id=3344,https://www.truckstopsandservices.com/location_details.php?id=3344,Trucker,chevron,38.772134,-112.071302,,38.772134,-112.071302,I-70,40,750 E 300 N,RICHFIELD,UT,84701,435-896-8338 (TRAVEL CENTER),,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,6AM TO 11PM DAILY,,
46,Utah,TRAVEL CENTERS OF AMERICA #060,location_details.php?id=16611,https://www.truckstopsandservices.com/location_details.php?id=16611,Trucker,catscale3,40.689663,-112.263838,https://www.ta-petro.com/location/ut/ta-tooele,40.689663,-112.263838,I-80,99,8836 N HWY 40,TOOELE,UT,84074,801-250-8585 (TRAVEL CENTER),801-252-2224,191.0,4.0,4.0,7.0,11.0,,3.0,801-250-8585 (TACO BELL),,,,801-250-8585 (BURGER KING),,,,,,24 HOURS,,
46,Utah,TRAVEL CENTERS OF AMERICA EXPRESS #186,location_details.php?id=16606,https://www.truckstopsandservices.com/location_details.php?id=16606,Trucker,taexpress,37.861426,-112.830001,https://www.ta-petro.com/location/ut/ta-parowan,37.861426,-112.830001,I-15,78,1100 N 130 W,PAROWAN,UT,84761,435-477-3311 (TRAVEL CENTER),435-477-8713,106.0,4.0,4.0,5.0,6.0,,6.0,435-477-3311 (TACO BELL),,,,435-477-3311 (SUBWAY),,,,,,24 HOURS,,
46,Utah,UNITED FUEL,location_details.php?id=44652,https://www.truckstopsandservices.com/location_details.php?id=44652,Trucker,ind dealer,41.884902,-112.166854,,41.884902,-112.166854,I-15,392,6030 W 20800 N,PLYMOUTH,UT,84330,435-458-3537 (TRAVEL CENTER),435-458-3538,50.0,0.0,0.0,8.0,4.0,,0.0,435-458-3537 (A & W),,,,,,,,,,24 HOURS,,
46,Utah,UTE PETROLEUM,location_details.php?id=44644,https://www.truckstopsandservices.com/location_details.php?id=44644,Trucker,sinclair oil .svg,40.301648,-109.857082,,40.301648,-109.857082,US 40/191,,7250 E US 40,FORT DUCHESNE,UT,84026,435-722-3975 (TRAVEL CENTER),,0.0,0.0,0.0,3.0,0.0,,0.0,435-722-3975 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,5AM TO 10PM DAILY,,
46,Utah,UTE PETROLEUM,location_details.php?id=44650,https://www.truckstopsandservices.com/location_details.php?id=44650,Trucker,sinclair oil .svg,40.193887,-110.073223,,40.193887,-110.073223,US 40/191,,565 US 40 W,MYTON,UT,84052,435-646-3519 (TRAVEL CENTER),435-646-3459,10.0,0.0,0.0,8.0,2.0,,0.0,435-646-3519 (PICCADILLY PIZZA),,,,,,,,,,5AM TO 10PM DAILY,,
3,Arizona,ARCO TRAVEL CENTER,location_details.php?id=45155,http://www.rvandtravelers.com/location_details.php?id=45155,RVer,arco,,,,33.670532,-114.19953,I-10,19,185 N RIGGLES AVE,QUARTZSITE,AZ,85359,928-927-3600 (TRAVEL CENTER),928-927-3604,100.0,0.0,0.0,9.0,2.0,1.0,0.0,,,,,,,,,,,,,
3,Arizona,BILL'S TEXACO FOOD MART,location_details.php?id=364,http://www.rvandtravelers.com/location_details.php?id=364,RVer,texaco,,,,32.944712,-112.728116,I-8,115,623 W PIMA ST,GILA BEND,AZ,85337,928-683-6324 (TRAVEL CENTER),,0.0,0.0,0.0,10.0,0.0,,0.0,928-683-6324 (BILL'S FOOD MART),,,,,,,,,,,,
3,Arizona,CAMP VERDE SHELL,location_details.php?id=469,http://www.rvandtravelers.com/location_details.php?id=469,RVer,shell,,,,34.575491,-111.883001,I-17,287,1673 HWY 260,CAMP VERDE,AZ,86322,928-567-3886 (TRAVEL CENTER),928-567-2336,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,CARIOCA # 11,location_details.php?id=45160,http://www.rvandtravelers.com/location_details.php?id=45160,RVer,valero,,,,34.69898,-113.609404,US 93,,18183 S US 93,WIKIEUP,AZ,85360,928-765-2255 (TRAVEL CENTER),,15.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,CARTER TRAVEL CENTER,location_details.php?id=10284,http://www.rvandtravelers.com/location_details.php?id=10284,RVer,conoco,,,,35.242211,-111.567152,US 89,,7180 N US 89,FLAGSTAFF,AZ,86004,928-714-9115 (TRAVEL CENTER),928-714-9045,35.0,0.0,0.0,8.0,0.0,,0.0,928-714-9115 (MARY'S CAFE),,,,,,,,,,,,
3,Arizona,CHAMBERS MOBIL,location_details.php?id=54070,http://www.rvandtravelers.com/location_details.php?id=54070,RVer,mobil oil type,,,,35.190412,-109.433621,I-40,333,I-40 & HWY 191,CHAMBERS,AZ,86502,928-688-6880 (TRAVEL CENTER),,,,,3.0,,,,,,,,,,,,,,,,
3,Arizona,CIRCLE K,location_details.php?id=550,http://www.rvandtravelers.com/location_details.php?id=550,RVer,ind dealer,,,,32.781843,-111.618654,I-10,203,3125 N TOLTEC RD,ELOY,AZ,85131,520-466-7361 (TRAVEL CENTER),,55.0,0.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,CIRCLE K,location_details.php?id=10274,http://www.rvandtravelers.com/location_details.php?id=10274,RVer,circle_k,,,,33.437401,-112.137167,AZ 85,35,3618 W BUCKEYE RD,PHOENIX,AZ,85009,602-269-8482 (TRAVEL CENTER),602-278-1791,80.0,0.0,0.0,6.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,CIRCLE K,location_details.php?id=18474,http://www.rvandtravelers.com/location_details.php?id=18474,RVer,circle_k,,,,33.436249,-112.168649,I-10,137,5049 W BUCKEYE RD,PHOENIX,AZ,85043,602-278-5088 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,CORNER STORE,location_details.php?id=45156,http://www.rvandtravelers.com/location_details.php?id=45156,RVer,valero,,,,31.555046,-110.25873,AZ 90,AZ 92,3999 E FRY BLVD,SIERRA VISTA,AZ,85635,520-458-0300 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,CORNER STORE,location_details.php?id=45157,http://www.rvandtravelers.com/location_details.php?id=45157,RVer,valero,,,,33.458766,-112.271841,I-10,133-A,1025 N 99 AVE,TOLLESON,AZ,85353,623-936-9777 (TRAVEL CENTER),,10.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,CRAZY FRED'S TRUCK STOP,location_details.php?id=682,http://www.rvandtravelers.com/location_details.php?id=682,RVer,ind dealer,,,,35.144621,-114.094732,I-40,44,2770 W OLD HWY 66,KINGMAN,AZ,86401,928-753-3834 (TRAVEL CENTER),928-753-4178,45.0,0.0,0.0,5.0,4.0,,2.0,,,,,,,,,,,,,
3,Arizona,DAVE'S FAST STOP,location_details.php?id=10281,http://www.rvandtravelers.com/location_details.php?id=10281,RVer,chevron,,,,33.418786,-110.813126,US 60,,2060 HWY 60,CENTRAL HEIGHTS,AZ,85501,928-425-3297 (TRAVEL CENTER),928-425-9446,10.0,0.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,DISCOUNT ZONE,location_details.php?id=45154,http://www.rvandtravelers.com/location_details.php?id=45154,RVer,shell,,,,33.428368,-112.081817,I-17,196,2112 S 7TH  AVE,PHOENIX,AZ,85043,602-253-9717 (TRAVEL CENTER),,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,DISCOUNT ZONE #1,location_details.php?id=45153,http://www.rvandtravelers.com/location_details.php?id=45153,RVer,shell,,,,33.46021,-112.169871,I-10,139,1042 N 51ST AVE,PHOENIX,AZ,85043,602-278-0714 (TRAVEL CENTER),,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,
3,Arizona,EAGLE'S LANDING TRAVEL PLAZA,location_details.php?id=55922,http://www.rvandtravelers.com/location_details.php?id=55922,RVer,pilot,,,,36.9954561,-111.5643671,US 89,,101 W GLEN ST,PAGE,AZ,86040,928-353-4821 (TRAVEL CENTER),,0.0,0.0,0.0,3.0,0.0,,0.0,928-353-4821 (YARDLEY'S STEAKBURGERS),3.799,3.999,3.799,,,,,,,,,
3,Arizona,EAGLES LANDING TRAVEL PLAZA,location_details.php?id=54230,http://www.rvandtravelers.com/location_details.php?id=54230,RVer,pilot,,,,36.897675,-113.910849,I-15,9,4031 FLEET ST,LITTLEFIELD,AZ,86432,702-849-0700 (TRAVEL CENTER),928-347-5740,23.0,0.0,0.0,3.0,2.0,,1.0,702-849-0700 (SUBWAY),,,,702-849-0700 (YARDLEY'S STEAKBURGER'S),702-849-0700 (CHESTER'S FRIED CHICKEN),,,,,,,
3,Arizona,FLYING J DEALER #505,location_details.php?id=306,http://www.rvandtravelers.com/location_details.php?id=306,RVer,flying j,,,http://https://pilotflyingj.com/stores/505,32.673458,-114.444909,I-8,12,108000 N FRONTAGE RD,YUMA,AZ,85367,928-342-2696 (TRAVEL CENTER),928-342-1619,80.0,0.0,0.0,8.0,6.0,,1.0,928-342-2696 (DAYBREAKERS CAFE),2.749,3.999,3.999,,,2.499,,,,,pilotflyingj.com/stores/505,
3,Arizona,FLYING J TRAVEL CENTER #608,location_details.php?id=1105,http://www.rvandtravelers.com/location_details.php?id=1105,RVer,flying j,,,http://https://www.pilotflyingj.com/stores/608/,33.602133,-114.523475,I-10,1,I-10 S FRONTAGE RD,EHRENBERG,AZ,85334,928-923-9600 (TRAVEL CENTER),928-923-7735,271.0,3.0,3.0,10.0,13.0,,2.0,928-923-9600 (WENDY'S),3.739,4.159,3.999,928-923-9600 (CINNABON),,3.699,,,,,www.pilotflyingj.com/stores/608/,
3,Arizona,FLYING J TRAVEL CENTER #609,location_details.php?id=16806,http://www.rvandtravelers.com/location_details.php?id=16806,RVer,flying j,,,http://https://www.pilotflyingj.com/stores/609/,32.731788,-111.549774,I-10,208-A,16189 S SUNSHINE BLVD,ELOY,AZ,85231,520-466-9204 (TRAVEL CENTER),520-466-9588,350.0,5.0,5.0,10.0,11.0,,0.0,520-466-9204 (DENNY'S),3.339,3.999,3.999,520-466-9204 (DUNKIN' DONUTS EXPRESS),,3.699,,,,,www.pilotflyingj.com/stores/609/,
3,Arizona,FLYING J TRAVEL CENTER #610,location_details.php?id=10286,http://www.rvandtravelers.com/location_details.php?id=10286,RVer,flying j,,,http://https://www.pilotflyingj.com/stores/610/,35.220003,-114.006945,I-40,53,3300 E ANDY DEVINE AVE,KINGMAN,AZ,86401,928-757-7300 (TRAVEL CENTER),928-757-1085,60.0,0.0,0.0,9.0,12.0,,2.0,928-757-7300 (DENNY'S),3.369,3.999,3.999,,,4.099,,,,,www.pilotflyingj.com/stores/610/,
3,Arizona,FLYING J TRAVEL CENTER #611,location_details.php?id=16809,http://www.rvandtravelers.com/location_details.php?id=16809,RVer,flying j,,,http://https://www.pilotflyingj.com/stores/611/,33.460873,-112.2054,I-10,137,6700 W LATHAM,PHOENIX,AZ,85043,623-936-1118 (TRAVEL CENTER),623-936-3611,170.0,45.0,45.0,12.0,15.0,,0.0,623-936-1118 (DENNY'S),3.499,3.999,3.999,,,3.699,,,,,www.pilotflyingj.com/stores/611/,
